t_value	real_part	imag_part	amplitude
9.84	5.5171959487731864e-08	9.684933479083266e-07	9.700635598023436e-07
9.85	-6.292549107866596e-08	9.912489702023097e-07	9.932442490921508e-07
9.86	-1.8084341512954352e-07	1.0025788046296643e-06	1.0187583620703995e-06
9.870000000000001	-2.975827105003144e-07	1.002718379590596e-06	1.0459443667602521e-06
9.88	-4.121841092450783e-07	9.919855428393824e-07	1.07421183065376e-06
9.89	-5.237345604790342e-07	9.707754075294758e-07	1.1030425112860278e-06
9.9	-6.313730495722755e-07	9.39554840106938e-07	1.1319872902531057e-06
9.91	-7.342958246383456e-07	8.988565481217951e-07	1.1606607825642845e-06
9.92	-8.317610068981586e-07	8.492728274392212e-07	1.1887349191568522e-06
9.93	-9.230925671519219e-07	7.914490292244695e-07	1.2159323391502837e-06
9.94	-1.0076836562119741e-06	7.260768074559443e-07	1.2420200808852281e-06
9.950000000000001	-1.0849992826940553e-06	6.538872076024144e-07	1.2668038221100761e-06
9.96	-1.1545783369911263e-06	5.756436564994881e-07	1.2901227676144994e-06
9.97	-1.2160349655229827e-06	4.921349123962927e-07	1.3118451926099316e-06
9.98	-1.269059304428006e-06	4.041680326396768e-07	1.331864601512902e-06
9.99	-1.3134175867073996e-06	3.125614145441844e-07	1.350096439123573e-06
10.0	-1.3489516414136504e-06	2.1813796269126982e-07	1.366475283947602e-06
10.01	-1.3755778077661342e-06	1.2171843324010622e-07	1.3809524547243145e-06
10.02	-1.3932852910517094e-06	2.411500284762926e-08	1.3934939668414025e-06
10.03	-1.4021339908047511e-06	-7.387489347899385e-08	1.4040787827100693e-06
10.040000000000001	-1.402251835040524e-06	-1.7147441480325843e-07	1.4126973079207861e-06
10.05	-1.393831657222744e-06	-2.6793281990651864e-07	1.4193500923519046e-06
10.06	-1.377127655168704e-06	-3.6253059304352694e-07	1.4240467020161045e-06
10.07	-1.3524514732250427e-06	-4.5458416076078126e-07	1.4268047331864205e-06
10.08	-1.3201679507790781e-06	-5.4345017491288e-07	1.4276489452512722e-06
10.09	-1.280690581502926e-06	-6.285293412620279e-07	1.4266104928737841e-06
10.1	-1.2344767286620342e-06	-7.092697773300972e-07	1.423726241467089e-06
10.11	-1.1820226423609913e-06	-7.851698874550924e-07	1.4190381528416712e-06
10.120000000000001	-1.1238583247553018e-06	-8.557807472502632e-07	1.4125927302255284e-06
10.13	-1.0605422890390089e-06	-9.207079938412681e-07	1.4044405137859392e-06
10.14	-9.9265625743751e-07	-9.796132223336713e-07	1.3946356193647153e-06
10.15	-9.207998425093908e-07	-1.032214892908904e-06	1.3832353144379515e-06
10.16	-8.455852548074248e-07	-1.07828875673547e-06	1.370299626377335e-06
10.17	-7.676320783885287e-07	-1.1176678124864138e-06	1.355890978965218e-06
10.18	-6.875621538166846e-07	-1.1502418086516053e-06	1.340073853834614e-06
10.19	-6.059946061956609e-07	-1.1759563100028214e-06	1.3229144740963742e-06
10.200000000000001	-5.235410534247591e-07	-1.1948113494925276e-06	1.3044805079023839e-06
10.21	-4.408010273171381e-07	-1.2068596895277414e-06	1.2848407900945707e-06
10.22	-3.583576374830821e-07	-1.2122047189451757e-06	1.2640650604203126e-06
10.23	-2.7677350498885084e-07	-1.2109980141120497e-06	1.2422237170683635e-06
10.24	-1.9658698978178722e-07	-1.2034365943809098e-06	1.219387584505676e-06
10.25	-1.1830873275428694e-07	-1.189759903630653e-06	1.195627694783433e-06
10.26	-4.241853013007147e-08	-1.1702465508271653e-06	1.1710150816369843e-06
10.27	3.063744537560764e-08	-1.1452108434351364e-06	1.1456205868351703e-06
10.28	1.0044906541737551e-07	-1.1149991481098947e-06	1.1195146783446009e-06
10.290000000000001	1.666443009341308e-07	-1.0799861133990111e-06	1.0927672799679386e-06
10.3	2.2889090634642897e-07	-1.0405707891948013e-06	1.0654476121957293e-06
10.31	2.868977314039792e-07	-9.971726774093774e-07	1.037624044081736e-06
10.32	3.404156621016223e-07	-9.502277478049983e-07	1.0093639560151955e-06
